"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845498231029125585","Sun Oct 13 16:20:57 +0000 2024","0","@duffywoofie Wkwk ngakak striker timnas u-21","1845499979957518831","","duffywoofie","in","Jakzel","0","0","0","https://x.com/biuctiful/status/1845499979957518831","1582267035815661569","biuctiful"
"1845026097676566773","Sun Oct 13 16:20:52 +0000 2024","0","@phyritsand @notyoursenpaai @er3ndar @FarisSF97 Mentok udah alesannya gitu sama aja kaya yg lain tolol bgt anjg .ini kan buat orang yg ga marah dicurangin fufufafa eh kontol lu yg nyangkut pautin sama timnas","1845499958369378573","","phyritsand","in","","0","1","0","https://x.com/MangekuZ/status/1845499958369378573","1709972740286058496","MangekuZ"
"1845462395621343675","Sun Oct 13 16:20:49 +0000 2024","0","@liskiataumi @faz_hrp @zenrs saya bukan orang bandung dan saya gasuka timnas. sakgenahku","1845499947564843094","","liskiataumi","in","0296BC - Blora, Central Java ","0","0","0","https://x.com/nvnpras/status/1845499947564843094","1333186648595599361","nvnpras"
"1845080590770634892","Sun Oct 13 16:20:48 +0000 2024","0","@niwseir Kami sedih tentang kanjuruhan pusing liat match fixing tapi kami bisa apa selain berdoa? turun ke jalan? Demo? Yakin kekuatan kami bisa membantu? Lalu apa kami tidak boleh bahagia menikmati timnas Indonesia kami di tengah negara kacau ini?????","1845499943295082520","","niwseir","in","Cirebon Barat, Indonesia","0","1","0","https://x.com/officialSurya58/status/1845499943295082520","748473612080812032","officialSurya58"
"1845499916812231045","Sun Oct 13 16:20:42 +0000 2024","0","Situasi di Lebanon Israel Gaza dan Suriah Semakin Memburuk Bagi Warga Sipil Tag: #carameminumramunejkt46 #AcehUMKM #vcsbugill #KebijakanPresidenTerpilih #TimnasDay PSSI Mizuki Berani Tolol Bahrain Adel Timnas https://t.co/XB2tGm7vJC","1845499916812231045","","","in","","0","0","0","https://x.com/man_avip/status/1845499916812231045","1625363195954331648","man_avip"
"1845146264511578604","Sun Oct 13 16:20:39 +0000 2024","0","@MardaniJgMw @StefanusSumars1 tolol lo kalo mau ngehina mulyono fufufafa terserah ga ada kaitanya ma timnas .Lo kontol cuma marah gara pssi di bawah ET ET orangnya jokowi. . Bedain mama politik mana politik praktis","1845499904703201718","","MardaniJgMw","in","","0","0","0","https://x.com/OctaRolando/status/1845499904703201718","1588936640428670976","OctaRolando"
"1844326095702892819","Sun Oct 13 16:20:32 +0000 2024","1","@TimnasIndonesia Mees hilgers di timnas Indonesia vs Bahrain https://t.co/0Q7XgMPweL","1845499876651704543","https://pbs.twimg.com/media/GZyIWyzbYAA9wFK.jpg","miukufrend","in","indonesia ","0","0","0","https://x.com/miukufrend/status/1845499876651704543","4130598552","miukufrend"
"1845499845844586699","Sun Oct 13 16:20:25 +0000 2024","0","ini beneran bejirrrr waktu aff 2010 my umi beli jaket timnas yg kw 1 lusin buat dibagiin sama orang bengkel. beli jaketnya itu nitip tetangga yg sering belanja buat kreditan ke cideng/tn. abang. ini baru sekelas aff apalagi kalo sampe beneran lolos pildun.","1845499845844586699","","","in","pertigaan belok kiri","0","0","0","https://x.com/sazfikar/status/1845499845844586699","1132053133520019457","sazfikar"
"1845499839741891048","Sun Oct 13 16:20:24 +0000 2024","0","Situasi di Lebanon Israel Gaza dan Suriah Semakin Memburuk Bagi Warga Sipil Tag: #carameminumramunejkt46 #AcehUMKM #vcsbugill #KebijakanPresidenTerpilih #TimnasDay PSSI Mizuki Berani Tolol Bahrain Adel Timnas https://t.co/8Z3MJYXpcB","1845499839741891048","","","in","","0","0","0","https://x.com/avip_bluesman/status/1845499839741891048","1485183773377720329","avip_bluesman"
"1845498231029125585","Sun Oct 13 16:20:20 +0000 2024","0","@biuctiful Ah kukira Raven striker timnas U-21 wkwk masi ada kelanjutannya ya ternyata kukira udh kelar","1845499823094731212","","biuctiful","in","","0","1","0","https://x.com/duffywoofie/status/1845499823094731212","1801924471017865216","duffywoofie"
"1845499809450561629","Sun Oct 13 16:20:16 +0000 2024","0","mungkin div1 ga make stadion utama gbk karna udah tau duluan timnas mau main tapi tetap pengen di gbk karna tempatnya oke akhirnya pilih madya","1845499809450561629","","","in","𝗦𝗧𝗔𝗬 𝗼𝗻𝗹𝘆","0","1","0","https://x.com/overorizon/status/1845499809450561629","1391289477448933379","overorizon"
"1845008557562794196","Sun Oct 13 16:20:14 +0000 2024","0","@GegeQwe123 @idextratime @strootsys Bagusnya masih di timnas doang sih ke kompetisi lokal pmbinaan dll masih blm ada pningkatan.","1845499799942119576","","GegeQwe123","in","","0","0","0","https://x.com/EvansDW_69/status/1845499799942119576","1508817826962087942","EvansDW_69"
"1845499573621723410","Sun Oct 13 16:19:20 +0000 2024","0","Kenapa ini masalah tambah besar daah masing-masing punya preference mau ngapain mau ngetweet apa. Pun dia gasuka timnas misalnya yaudaaah. Masa asumsi pribadi terus menyalahkan orang lain. Aneeh daah","1845499573621723410","","","in","Indonesia","0","0","0","https://x.com/linggabuanaaaa/status/1845499573621723410","287951367","linggabuanaaaa"
"1845499573340651714","Sun Oct 13 16:19:20 +0000 2024","1","TANTE TOBRUT BAJU DINAS! https://t.co/p2WwzCzA1W https://t.co/h6DCxbPlmI https://t.co/Hy7x1hg1QE https://t.co/poc3NJPDxS https://t.co/1cxJ7c0unc https://t.co/JbSrOL3VYK #vcsbugill Guru Gembul Panas Timnas Malam Besok Senin Tidur Rebahan One Piece #viralvideo","1845499573340651714","","","in","Bali","0","1","0","https://x.com/doodsrogue/status/1845499573340651714","1615195231137431552","doodsrogue"
"1845499569611903333","Sun Oct 13 16:19:19 +0000 2024","0","Kata-kata Evan Soumilena Usai Timnas Futsal Indonesia Bantai Malaysia: Pemain andalan Timnas Futsal Indonesia Evan Soumilena bersyukur meski kurang puas dengan permainan timnya saat membantai Malaysia 6-0 Minggu (13/10). https://t.co/jG37Xy7xN8 https://t.co/cvLVhQEqcG","1845499569611903333","https://pbs.twimg.com/media/GZyIFEybwAAVyQP.jpg","","in","","0","0","0","https://x.com/ddhype_com/status/1845499569611903333","1059617032029667328","ddhype_com"
"1845499517388685439","Sun Oct 13 16:19:07 +0000 2024","0","Petik Hasil Positif Lawan Qatar U-17 Nova Arianto Lihat Pemain Timnas Indonesia U-17 Makin Percaya Diri https://t.co/mzAh8xbWEM","1845499517388685439","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1845499517388685439","47274731","okezonenews"
"1845026097676566773","Sun Oct 13 16:18:59 +0000 2024","0","@qih____ @FarisSF97 wkwkwk org2 kek lo ni kalo ga ngericuh ga senang kali ya?dikira fans timnas pendukung 02 smua apa?gw yang benci mulyono aja bisa bedain mana pas saat bicara politik mana tidak.jgn lgi dikira gw buzzer 02.","1845499482764660991","","qih____","in","Kota Batam, Kepulauan Riau","0","0","0","https://x.com/xender127/status/1845499482764660991","1179770314797961216","xender127"
"1845499468919247040","Sun Oct 13 16:18:55 +0000 2024","0","sekarang kalo dukung timnas selain disangka pendukung rezim juga disangka adem ayem ga peduli sama tragedi kanjuruhan","1845499468919247040","","","in","Tangerang, Indonesia","0","0","0","https://x.com/_anggotadewan/status/1845499468919247040","1279851193670365184","_anggotadewan"
